,upper_short,lower_short,upper_long,lower_long,upper_p,lower_p,training_returns,training_benchmark_returns,training_benchmark_std,returns,benchmark_returns,benchmark_std,ticker
59,3,35,70,90,0.012500005,0.0025000075,0.003944215884367531,0.0028861146189501524,0.029998818260930843,-0.007700268951389252,0.001350277403928788,0.024472191473778097,NOW
60,11,35,90,70,0.025,0.005000005,0.001772844346472331,0.0005285403771495981,0.017060667869972217,-0.0006821254844628916,0.0023580861611770137,0.02779352604951358,NVDA
61,3,35,70,70,0.025,0.0025000075,0.001601844048833853,0.001139324033802478,0.015421342067412932,-0.0030942967825441717,0.0006182097149310356,0.016017335147574783,NVO
62,11,19,50,90,0.0062500075,1e-08,0.0011264180917517563,0.0009233632239390048,0.008490614063390736,0.00010993561642247071,0.0002865283320161759,0.011819109168274973,NVS
63,11,11,90,50,0.0187500025,1e-08,-2.0100297134965345e-05,0.0007106010479498112,0.01377006390137177,3.691286284091124e-05,0.0005187504106582338,0.015981897696969685,ORCL
64,19,35,70,70,0.012500005,0.0025000075,6.484458955302636e-05,0.0005692648733075869,0.007760545874873913,0.0005896643842614632,0.0005638331960146946,0.011675334980824017,PEP
65,19,19,80,70,0.012500005,1e-08,0.0009028174241931186,0.0009738900733747771,0.009564666828141772,-0.0016914556095722825,0.0004813720038167159,0.01390785674817008,PFE
66,19,11,70,60,0.012500005,1e-08,0.0008245078875910012,0.0005496519771533333,0.009406478634236711,-0.0010691668347579308,0.0005388758926541995,0.011415376831280343,PG
67,11,19,80,90,0.0062500075,1e-08,-0.00030375326059333936,0.00012818299299342402,0.01032815281980104,-0.0015290148424231735,0.00047173702312222946,0.01443405643312133,PM
68,19,11,90,90,0.025,1e-08,-0.0006926069564370319,-0.00039739598523192175,0.014636010566244676,-0.0011936862478425679,1.2312678392448323e-05,0.020084446426593492,PTR
69,3,3,50,50,1e-08,1e-08,,,,-0.0015128286844491956,0.0008847548435018196,0.022799323434728236,PYPL
70,3,35,70,50,0.012500005,0.005000005,0.0006416711011792312,0.0005351976742398588,0.013106217265832665,-0.004811834349121301,0.0007520975376109534,0.021852220348510355,QCOM
71,3,11,60,50,1e-08,1e-08,-0.0014535469070722736,0.00038071624254761396,0.01990942030571064,-0.0032390969164309033,0.000618262893982329,0.020828399220135393,RIO
72,3,35,80,80,0.0187500025,0.0025000075,0.0016737934227756507,0.0007832827940209608,0.011048888808721465,-0.0036853968845744264,0.00036418204369302425,0.017052871117763203,RTX
73,11,19,70,90,1e-08,1e-08,0.001013198923350763,0.0006044277754448122,0.010377675127388316,-0.0007893186687525623,0.0004874593343662667,0.012787368242242757,RY
74,11,35,90,50,0.0187500025,0.0025000075,0.00014554058699923038,0.0005707624137883411,0.014300995020143117,-0.0025025034068368074,0.00038165745187726405,0.016206750079012542,SAP
75,19,35,50,80,0.0062500075,0.0025000075,0.0028591037866754253,0.0016054584035151455,0.01628132216373156,0.001603466659401261,0.0008468722160601286,0.020720107468735073,SCHW
76,11,35,90,90,0.0062500075,0.005000005,0.0009281286933294061,0.0008676263383532213,0.014008108352372338,-0.00022020678570723365,0.0002668404920508823,0.013879591592372587,SNY
77,11,35,70,80,0.012500005,0.0075000025,-0.0016820678311868721,-8.516750838283935e-05,0.023808284428686797,-0.0015838783557492616,0.0010783427773198113,0.019196321626370028,SONY
78,3,19,90,80,0.0062500075,1e-08,-0.00041844428880349996,0.0004260855862222685,0.009468951386627636,-0.011242086786293204,0.0001590403595068975,0.013337784320931126,T
79,11,27,70,50,0.0187500025,0.01,0.0007594521922334058,0.00042730225499323183,0.008658569327342184,-0.0009570885857624804,0.0005525302090867511,0.013648751762973296,TD
